review_id,customer_id,product_id,rating,comment,review_date
454,139,169,5,Highly recommend! Excellent quality.,2023-05-01
455,178,121,5,Highly recommend! Excellent quality.,2023-03-04
456,225,696,5,Absolutely love it! Exceeded my expectations.,2023-02-19
457,263,493,3,"Good product overall, but has some minor issues.",2023-07-11
458,375,889,5,Absolutely love it! Exceeded my expectations.,2023-03-07
459,293,1070,2,Very disappointed with this purchase.,2023-08-14
460,97,138,4,Highly recommend! Excellent quality.,2023-01-21
461,413,820,5,Perfect in every way. Worth every penny!,2023-06-12
462,86,592,4,Perfect in every way. Worth every penny!,2023-11-27
463,98,993,4,Highly recommend! Excellent quality.,2023-04-20
464,209,227,4,Perfect in every way. Worth every penny!,2023-05-14
465,341,846,2,Very disappointed with this purchase.,2023-09-30
466,448,755,3,"Works as expected, nothing special though.",2023-08-13
467,253,970,4,Perfect in every way. Worth every penny!,2023-11-03
468,214,390,3,"Good product overall, but has some minor issues.",2023-06-05
469,135,68,4,Absolutely love it! Exceeded my expectations.,2023-02-21
470,432,523,5,Highly recommend! Excellent quality.,2023-06-27
471,21,29,3,"Works as expected, nothing special though.",2023-07-05
472,163,800,2,Very disappointed with this purchase.,2023-02-11
473,482,10,4,Absolutely love it! Exceeded my expectations.,2023-05-30
474,175,696,3,"Good product overall, but has some minor issues.",2023-02-09
475,145,1062,2,Poor quality and doesn't work as described.,2023-08-07
476,208,102,3,"Good product overall, but has some minor issues.",2023-04-27
477,431,412,3,"Good product overall, but has some minor issues.",2023-09-13
478,370,55,4,Highly recommend! Excellent quality.,2023-07-16
479,91,626,2,Poor quality and doesn't work as described.,2023-02-10
480,418,1059,5,Perfect in every way. Worth every penny!,2023-08-03
481,406,1040,4,Perfect in every way. Worth every penny!,2023-03-31
482,192,87,5,Perfect in every way. Worth every penny!,2023-01-25
483,27,1029,5,Highly recommend! Excellent quality.,2023-06-01
484,70,482,3,"Works as expected, nothing special though.",2023-12-26
485,173,427,3,"Good product overall, but has some minor issues.",2023-02-16
486,344,861,3,"Works as expected, nothing special though.",2023-10-13
487,180,959,5,Perfect in every way. Worth every penny!,2023-05-23
488,44,431,4,Perfect in every way. Worth every penny!,2023-10-19
489,27,406,1,Very disappointed with this purchase.,2023-04-21
490,84,661,4,Absolutely love it! Exceeded my expectations.,2023-04-29
491,47,413,5,Perfect in every way. Worth every penny!,2023-03-07
492,21,487,2,Poor quality and doesn't work as described.,2023-06-15
493,334,721,4,Perfect in every way. Worth every penny!,2023-12-31
494,425,343,4,Highly recommend! Excellent quality.,2023-01-20
495,87,401,1,Poor quality and doesn't work as described.,2023-03-21
496,44,955,3,"Works as expected, nothing special though.",2023-09-10
497,128,564,3,"Good product overall, but has some minor issues.",2023-04-29
498,327,179,4,Absolutely love it! Exceeded my expectations.,2023-02-24
499,92,330,4,Highly recommend! Excellent quality.,2023-11-27
500,465,82,5,Highly recommend! Excellent quality.,2023-10-11
501,186,323,5,Absolutely love it! Exceeded my expectations.,2023-09-06
502,286,165,2,Poor quality and doesn't work as described.,2023-05-16
503,517,494,3,"Works as expected, nothing special though.",2023-11-10
504,451,759,4,Highly recommend! Excellent quality.,2023-08-22
505,409,584,5,Perfect in every way. Worth every penny!,2023-03-21
506,543,312,3,"Works as expected, nothing special though.",2023-05-05
507,434,1015,5,Highly recommend! Excellent quality.,2023-05-06
508,347,734,3,"Good product overall, but has some minor issues.",2023-05-25
509,34,887,5,Absolutely love it! Exceeded my expectations.,2023-04-23
510,307,840,5,Absolutely love it! Exceeded my expectations.,2023-04-02
511,170,919,5,Perfect in every way. Worth every penny!,2023-10-28
512,277,1057,5,Highly recommend! Excellent quality.,2023-09-26
513,70,693,4,Perfect in every way. Worth every penny!,2023-01-31
514,234,1002,4,Perfect in every way. Worth every penny!,2023-06-22
515,58,945,3,"Works as expected, nothing special though.",2023-07-07
516,503,938,2,Very disappointed with this purchase.,2023-11-04
517,251,1042,4,Absolutely love it! Exceeded my expectations.,2023-11-22
518,471,580,4,Absolutely love it! Exceeded my expectations.,2023-07-16
519,235,160,3,"Works as expected, nothing special though.",2023-12-06
520,53,450,4,Perfect in every way. Worth every penny!,2023-08-02
521,419,529,4,Highly recommend! Excellent quality.,2023-12-06
522,400,173,5,Absolutely love it! Exceeded my expectations.,2023-07-15
523,465,900,4,Perfect in every way. Worth every penny!,2023-01-16
524,116,523,2,Poor quality and doesn't work as described.,2023-09-24
525,118,774,4,Absolutely love it! Exceeded my expectations.,2023-08-02
526,482,875,3,"Good product overall, but has some minor issues.",2023-10-15
527,28,852,5,Absolutely love it! Exceeded my expectations.,2023-07-31
528,279,653,4,Absolutely love it! Exceeded my expectations.,2023-06-10
529,311,646,2,Poor quality and doesn't work as described.,2023-05-15
530,430,549,5,Absolutely love it! Exceeded my expectations.,2023-01-05
531,199,194,4,Highly recommend! Excellent quality.,2023-05-27
532,76,285,4,Absolutely love it! Exceeded my expectations.,2023-08-06
533,119,959,5,Highly recommend! Excellent quality.,2023-08-05
534,34,699,4,Highly recommend! Excellent quality.,2023-02-12
535,361,1068,4,Perfect in every way. Worth every penny!,2023-06-24
536,447,778,4,Highly recommend! Excellent quality.,2023-08-04
537,81,459,5,Absolutely love it! Exceeded my expectations.,2023-06-15
538,404,258,4,Highly recommend! Excellent quality.,2023-07-10
539,332,853,5,Highly recommend! Excellent quality.,2023-08-15
540,370,1063,4,Absolutely love it! Exceeded my expectations.,2023-03-14
541,439,1086,4,Highly recommend! Excellent quality.,2023-05-11
542,353,353,4,Absolutely love it! Exceeded my expectations.,2023-02-12
543,303,146,4,Absolutely love it! Exceeded my expectations.,2023-03-05
544,15,301,2,Poor quality and doesn't work as described.,2023-12-14
545,247,749,3,"Works as expected, nothing special though.",2023-06-02
546,52,489,5,Perfect in every way. Worth every penny!,2023-06-21
547,4,19,4,Perfect in every way. Worth every penny!,2023-05-01
548,394,94,5,Perfect in every way. Worth every penny!,2023-07-09
549,32,153,4,Absolutely love it! Exceeded my expectations.,2023-06-26
550,84,220,5,Highly recommend! Excellent quality.,2023-02-19
551,68,712,4,Perfect in every way. Worth every penny!,2023-01-11
552,115,936,4,Highly recommend! Excellent quality.,2023-09-23
553,241,137,4,Highly recommend! Excellent quality.,2023-09-25
554,154,698,1,Very disappointed with this purchase.,2023-11-03
555,112,1067,2,Poor quality and doesn't work as described.,2023-02-07
556,506,599,4,Highly recommend! Excellent quality.,2023-08-15
557,103,1062,2,Very disappointed with this purchase.,2023-08-23
558,400,174,5,Highly recommend! Excellent quality.,2023-12-22
559,333,902,2,Very disappointed with this purchase.,2023-03-15
560,466,1017,5,Perfect in every way. Worth every penny!,2023-04-21
561,14,537,2,Very disappointed with this purchase.,2023-09-14
562,382,334,5,Highly recommend! Excellent quality.,2023-07-08
563,325,125,5,Absolutely love it! Exceeded my expectations.,2023-08-19
564,281,1076,3,"Works as expected, nothing special though.",2023-10-20
565,140,92,3,"Good product overall, but has some minor issues.",2023-02-03
566,88,490,5,Highly recommend! Excellent quality.,2023-12-20
567,2,427,2,Very disappointed with this purchase.,2023-02-12
568,517,798,4,Perfect in every way. Worth every penny!,2023-01-06
569,332,73,5,Perfect in every way. Worth every penny!,2023-02-12
570,317,280,5,Highly recommend! Excellent quality.,2023-03-08
571,333,701,4,Absolutely love it! Exceeded my expectations.,2023-05-10
572,392,544,2,Very disappointed with this purchase.,2023-05-07
573,164,641,3,"Good product overall, but has some minor issues.",2023-04-19
574,399,682,1,Very disappointed with this purchase.,2023-02-24
575,7,31,3,"Works as expected, nothing special though.",2023-02-07
576,97,476,3,"Good product overall, but has some minor issues.",2023-10-10
577,395,345,4,Highly recommend! Excellent quality.,2023-03-02
578,469,332,4,Absolutely love it! Exceeded my expectations.,2023-08-16
579,127,1038,4,Perfect in every way. Worth every penny!,2023-05-27
580,397,444,4,Perfect in every way. Worth every penny!,2023-07-20
581,289,708,4,Perfect in every way. Worth every penny!,2023-06-21
582,162,48,4,Perfect in every way. Worth every penny!,2023-08-20
583,104,834,3,"Works as expected, nothing special though.",2023-05-15
584,384,531,3,"Works as expected, nothing special though.",2023-04-02
585,87,53,4,Highly recommend! Excellent quality.,2023-06-08
586,156,165,2,Poor quality and doesn't work as described.,2023-03-17
587,440,586,5,Perfect in every way. Worth every penny!,2023-05-03
588,482,206,5,Perfect in every way. Worth every penny!,2023-02-15
589,20,87,3,"Works as expected, nothing special though.",2023-12-21
590,377,911,4,Absolutely love it! Exceeded my expectations.,2023-02-19
591,92,368,5,Perfect in every way. Worth every penny!,2023-07-08
592,181,830,3,"Works as expected, nothing special though.",2023-07-11
593,296,554,5,Highly recommend! Excellent quality.,2023-10-19
594,133,1021,3,"Works as expected, nothing special though.",2023-10-10
595,60,48,3,"Good product overall, but has some minor issues.",2023-12-18
596,339,750,4,Absolutely love it! Exceeded my expectations.,2023-06-12
597,504,1069,4,Highly recommend! Excellent quality.,2023-01-17
598,224,876,5,Absolutely love it! Exceeded my expectations.,2023-06-12
599,386,143,3,"Works as expected, nothing special though.",2023-09-21
600,305,47,3,"Good product overall, but has some minor issues.",2023-07-07
601,209,719,3,"Works as expected, nothing special though.",2023-09-20
602,352,397,4,Perfect in every way. Worth every penny!,2023-06-25
603,244,729,1,Poor quality and doesn't work as described.,2023-11-07
604,123,711,2,Very disappointed with this purchase.,2023-02-18
605,67,925,4,Absolutely love it! Exceeded my expectations.,2023-09-05
606,24,1041,1,Very disappointed with this purchase.,2023-02-18
607,111,650,3,"Works as expected, nothing special though.",2023-04-01
608,176,464,4,Highly recommend! Excellent quality.,2023-01-15
609,298,1085,4,Highly recommend! Excellent quality.,2023-09-26
610,334,459,5,Perfect in every way. Worth every penny!,2023-02-03
611,25,703,5,Perfect in every way. Worth every penny!,2023-01-03
612,229,498,1,Very disappointed with this purchase.,2023-03-30
613,117,629,4,Highly recommend! Excellent quality.,2023-11-30
614,510,845,1,Very disappointed with this purchase.,2023-03-08
615,72,775,5,Highly recommend! Excellent quality.,2023-04-07
616,165,930,5,Highly recommend! Excellent quality.,2023-02-18
617,404,551,4,Highly recommend! Excellent quality.,2023-01-03
618,84,610,2,Poor quality and doesn't work as described.,2023-07-15
619,292,549,1,Poor quality and doesn't work as described.,2023-11-18
620,173,877,2,Very disappointed with this purchase.,2023-02-27
621,446,785,4,Highly recommend! Excellent quality.,2023-03-18
622,41,1001,2,Very disappointed with this purchase.,2023-01-01
623,77,423,4,Highly recommend! Excellent quality.,2023-05-31
624,407,467,5,Highly recommend! Excellent quality.,2023-09-01
625,439,492,3,"Works as expected, nothing special though.",2023-03-06
626,420,569,2,Poor quality and doesn't work as described.,2023-10-22
627,481,743,3,"Good product overall, but has some minor issues.",2023-04-19
628,445,617,5,Absolutely love it! Exceeded my expectations.,2023-01-31
629,355,91,4,Perfect in every way. Worth every penny!,2023-07-05
630,178,432,5,Absolutely love it! Exceeded my expectations.,2023-10-07
631,169,425,4,Perfect in every way. Worth every penny!,2023-05-08
632,150,890,4,Highly recommend! Excellent quality.,2023-10-13
633,490,401,5,Absolutely love it! Exceeded my expectations.,2023-09-02
634,411,57,5,Highly recommend! Excellent quality.,2023-11-04
635,226,680,3,"Works as expected, nothing special though.",2023-06-12
636,186,59,4,Highly recommend! Excellent quality.,2023-09-29
637,500,711,3,"Works as expected, nothing special though.",2023-02-02
638,251,498,1,Poor quality and doesn't work as described.,2023-05-22
639,508,755,4,Absolutely love it! Exceeded my expectations.,2023-02-27
640,13,755,5,Highly recommend! Excellent quality.,2023-11-07
641,69,150,3,"Works as expected, nothing special though.",2023-11-17
642,534,417,5,Perfect in every way. Worth every penny!,2023-03-31
643,304,386,3,"Works as expected, nothing special though.",2023-07-13
644,382,995,5,Absolutely love it! Exceeded my expectations.,2023-12-27
645,7,777,5,Highly recommend! Excellent quality.,2023-06-29
646,387,191,3,"Good product overall, but has some minor issues.",2023-09-12
647,198,613,3,"Good product overall, but has some minor issues.",2023-11-02
648,7,523,5,Highly recommend! Excellent quality.,2023-03-27
649,105,597,3,"Good product overall, but has some minor issues.",2023-06-12
650,508,1065,5,Perfect in every way. Worth every penny!,2023-11-03
651,48,879,2,Poor quality and doesn't work as described.,2023-08-04
652,25,162,5,Perfect in every way. Worth every penny!,2023-06-25
653,30,210,2,Poor quality and doesn't work as described.,2023-03-21
654,72,84,4,Highly recommend! Excellent quality.,2023-03-31
655,466,315,2,Poor quality and doesn't work as described.,2023-09-15
656,456,77,4,Perfect in every way. Worth every penny!,2023-12-22
657,372,965,4,Perfect in every way. Worth every penny!,2023-03-13
658,67,977,1,Poor quality and doesn't work as described.,2023-06-18
659,345,856,3,"Works as expected, nothing special though.",2023-02-23
660,458,906,5,Absolutely love it! Exceeded my expectations.,2023-07-07
661,288,897,4,Highly recommend! Excellent quality.,2023-11-05
662,207,295,4,Absolutely love it! Exceeded my expectations.,2023-04-01
663,63,154,3,"Good product overall, but has some minor issues.",2023-07-24
664,135,896,3,"Good product overall, but has some minor issues.",2023-12-11
665,422,227,4,Highly recommend! Excellent quality.,2023-01-16
666,161,380,4,Perfect in every way. Worth every penny!,2023-01-06
667,109,583,5,Highly recommend! Excellent quality.,2023-08-23
